duration,total_ram,free_ram,total_disk,free_disk,processor
201,16.0,9.88,512.0,243.23,amd ryzen 7
88,16.0,7.99,256.0,29.19,intel i7
28,32.0,14.78,512.0,234.97,intel i7
258,16.0,4.78,256.0,182.83,amd ryzen 3
301,16.0,4.15,512.0,297.82,intel i3
168,32.0,11.98,256.0,246.0,amd ryzen 3
110,16.0,11.82,256.0,190.51,intel i5
25,32.0,18.25,256.0,206.96,intel i7
151,16.0,6.78,256.0,36.03,amd ryzen 5
198,16.0,9.34,512.0,265.99,amd ryzen 3
169,32.0,16.92,256.0,99.07,intel i3
99,16.0,7.48,256.0,149.64,amd ryzen 7
162,16.0,8.76,512.0,136.23,intel i5
174,16.0,3.22,256.0,159.79,intel i7
110,16.0,4.44,512.0,232.59,amd ryzen 7
120,16.0,7.29,512.0,253.42,intel i7
172,16.0,8.5,512.0,345.34,intel i5
105,32.0,13.24,512.0,298.47,intel i5
150,32.0,15.07,512.0,302.11,intel i3
92,32.0,14.06,256.0,10.0,amd ryzen 5
163,16.0,7.38,256.0,148.03,intel i5
169,32.0,11.69,512.0,323.27,amd ryzen 3
37,32.0,13.08,512.0,289.91,amd ryzen 7
206,16.0,2.71,512.0,273.48,amd ryzen 5
154,16.0,3.62,512.0,285.83,amd ryzen 7
257,16.0,6.18,256.0,120.82,amd ryzen 3
123,32.0,15.97,256.0,200.87,amd ryzen 3
83,32.0,14.96,256.0,187.41,intel i5
102,16.0,12.08,256.0,67.42,amd ryzen 5
25,32.0,18.52,256.0,68.95,amd ryzen 7
170,16.0,7.91,512.0,216.35,intel i5
169,16.0,11.49,256.0,184.74,amd ryzen 3
179,16.0,7.34,256.0,49.45,intel i5
94,16.0,7.13,512.0,372.98,amd ryzen 7
122,32.0,12.29,256.0,157.54,intel i5
241,16.0,9.11,512.0,208.13,intel i3
49,32.0,15.2,512.0,196.37,intel i7
82,32.0,16.91,512.0,214.41,intel i5
246,16.0,6.33,512.0,187.92,amd ryzen 3
200,32.0,13.16,512.0,253.02,intel i3
108,32.0,14.78,256.0,29.29,intel i5
134,32.0,14.97,256.0,123.24,intel i3
182,16.0,9.81,512.0,195.52,amd ryzen 3
216,16.0,2.7,256.0,149.93,amd ryzen 5
119,16.0,6.49,256.0,195.19,amd ryzen 7
248,16.0,4.56,512.0,270.55,amd ryzen 3
137,16.0,6.12,256.0,246.0,intel i7
82,32.0,10.27,512.0,235.73,intel i7
275,16.0,6.08,256.0,134.73,intel i3
182,16.0,6.97,512.0,306.21,intel i5
107,16.0,6.9,512.0,289.33,amd ryzen 7
311,16.0,5.0,512.0,211.85,intel i3
170,16.0,5.32,512.0,105.83,amd ryzen 5
259,16.0,5.41,512.0,150.61,intel i3
185,16.0,5.44,256.0,107.57,amd ryzen 5
221,16.0,10.57,256.0,30.95,intel i3
210,16.0,7.2,256.0,89.77,intel i5
43,32.0,16.6,256.0,121.81,amd ryzen 5
161,16.0,6.5,256.0,105.32,intel i5
258,16.0,6.77,512.0,429.29,intel i3
148,16.0,3.17,256.0,175.13,intel i7
104,16.0,5.07,512.0,268.35,amd ryzen 7
182,32.0,14.82,256.0,185.2,intel i3
173,16.0,7.59,512.0,274.54,amd ryzen 5
184,16.0,6.27,512.0,319.89,intel i5
48,32.0,14.78,512.0,313.33,amd ryzen 5
307,16.0,4.95,256.0,10.0,intel i3
193,32.0,11.97,512.0,267.03,intel i3
145,32.0,16.71,256.0,246.0,intel i3
46,32.0,13.66,256.0,246.0,intel i7
99,16.0,6.76,512.0,97.04,amd ryzen 7
131,32.0,15.6,256.0,89.77,amd ryzen 3
135,32.0,17.06,512.0,225.01,intel i3
128,16.0,8.42,256.0,191.22,amd ryzen 5
40,32.0,13.17,256.0,146.07,amd ryzen 7
103,16.0,6.86,512.0,193.85,intel i7
25,32.0,15.91,256.0,104.14,amd ryzen 7
266,16.0,5.99,256.0,188.81,intel i3
108,16.0,8.48,256.0,176.62,amd ryzen 7
210,16.0,8.17,512.0,283.22,intel i3
109,16.0,9.86,512.0,311.2,intel i7
78,16.0,10.43,512.0,262.95,amd ryzen 7
193,16.0,2.76,256.0,179.99,intel i7
183,16.0,7.4,512.0,217.62,intel i5
77,32.0,12.19,256.0,246.0,intel i7
276,16.0,6.29,256.0,168.86,intel i3
54,32.0,15.9,256.0,149.36,amd ryzen 5
195,32.0,13.41,512.0,249.0,intel i3
25,32.0,14.79,512.0,360.73,amd ryzen 7
94,16.0,9.37,512.0,332.05,intel i7
140,16.0,4.88,256.0,133.46,intel i7
111,16.0,8.58,512.0,299.46,intel i7
153,16.0,5.46,256.0,50.15,intel i7
186,16.0,10.92,256.0,139.01,amd ryzen 3
131,16.0,3.04,256.0,85.39,amd ryzen 7
227,16.0,11.34,256.0,78.25,intel i3
133,16.0,10.91,512.0,201.57,intel i5
45,32.0,14.17,256.0,137.84,intel i7
126,16.0,6.7,256.0,149.47,intel i7
113,16.0,7.7,512.0,269.5,amd ryzen 7
181,16.0,4.77,256.0,104.98,amd ryzen 5
88,16.0,7.08,256.0,246.0,amd ryzen 7
155,16.0,8.39,256.0,98.16,intel i5
192,16.0,3.7,256.0,242.73,amd ryzen 5
99,16.0,9.06,256.0,147.0,intel i7
144,16.0,12.39,512.0,259.95,intel i5
166,32.0,14.8,256.0,109.43,intel i3
32,32.0,13.85,256.0,112.47,amd ryzen 7
127,16.0,5.81,256.0,87.25,intel i7
37,32.0,17.27,512.0,279.48,amd ryzen 5
98,32.0,14.34,256.0,127.54,amd ryzen 5
195,16.0,6.64,512.0,246.92,intel i5
106,32.0,13.68,512.0,502.0,intel i5
114,16.0,6.14,256.0,10.0,amd ryzen 7
179,16.0,9.97,256.0,81.9,intel i5
195,32.0,11.41,512.0,335.07,intel i3
167,16.0,3.65,256.0,148.21,intel i7
300,16.0,6.44,256.0,193.01,intel i3
220,16.0,8.59,512.0,214.57,amd ryzen 3
213,16.0,7.64,512.0,315.68,intel i7
50,32.0,17.9,512.0,446.66,intel i5
106,32.0,14.55,256.0,92.5,intel i5
134,16.0,10.56,512.0,321.28,intel i5
127,16.0,5.81,512.0,316.74,amd ryzen 7
205,16.0,8.53,512.0,162.94,amd ryzen 3
275,16.0,6.07,512.0,192.43,intel i3
125,32.0,17.92,256.0,175.38,intel i3
99,32.0,12.06,512.0,329.96,amd ryzen 5
271,16.0,4.93,256.0,45.39,amd ryzen 3
140,32.0,17.1,512.0,173.78,intel i3
157,16.0,3.91,512.0,214.13,intel i7
134,32.0,12.67,512.0,298.39,intel i5
89,16.0,7.91,256.0,228.61,amd ryzen 7
110,16.0,10.2,256.0,238.22,intel i7
239,16.0,8.0,256.0,101.06,intel i3
65,32.0,12.75,256.0,246.0,amd ryzen 7
80,32.0,10.22,256.0,246.0,intel i7
155,32.0,14.18,512.0,222.22,amd ryzen 3
25,32.0,14.12,512.0,269.73,intel i7
128,16.0,4.87,256.0,141.83,amd ryzen 7
91,32.0,14.52,256.0,182.39,amd ryzen 5
77,16.0,7.87,256.0,62.48,amd ryzen 7
185,16.0,6.16,256.0,76.48,intel i5
166,16.0,11.66,256.0,71.97,amd ryzen 3
127,16.0,8.51,256.0,93.18,intel i7
265,16.0,3.75,256.0,146.11,amd ryzen 3
134,16.0,9.54,256.0,164.1,amd ryzen 5
25,32.0,14.38,512.0,287.38,amd ryzen 7
100,32.0,13.29,512.0,291.09,amd ryzen 5
153,16.0,6.67,512.0,326.71,amd ryzen 5
261,16.0,6.59,512.0,346.2,intel i3
246,16.0,8.93,256.0,131.47,intel i3
167,32.0,14.15,256.0,201.18,intel i3
153,16.0,8.03,256.0,212.42,amd ryzen 5
78,32.0,16.04,256.0,115.28,intel i5
103,16.0,7.21,256.0,231.55,amd ryzen 7
64,16.0,11.65,256.0,212.25,intel i7
300,16.0,4.28,256.0,10.0,intel i3
187,16.0,7.06,256.0,194.41,intel i5
229,16.0,1.22,256.0,140.81,amd ryzen 5
175,32.0,12.88,512.0,390.72,intel i3
147,32.0,16.27,512.0,338.08,intel i3
77,16.0,11.52,256.0,57.17,amd ryzen 7
241,16.0,6.22,512.0,268.19,amd ryzen 3
25,32.0,16.17,256.0,237.62,intel i7
185,16.0,5.3,256.0,114.72,intel i5
165,16.0,3.05,512.0,280.06,intel i7
116,32.0,15.95,256.0,163.82,amd ryzen 3
149,16.0,6.02,256.0,10.0,intel i7
200,16.0,10.61,256.0,196.31,amd ryzen 3
36,32.0,13.24,256.0,119.59,intel i7
127,16.0,8.33,256.0,246.0,intel i7
75,32.0,10.78,256.0,16.52,intel i7
43,32.0,16.6,256.0,146.12,amd ryzen 5
237,16.0,7.11,256.0,246.0,amd ryzen 3
204,16.0,5.68,512.0,216.54,intel i5
80,16.0,10.58,256.0,226.55,intel i7
42,32.0,13.6,256.0,14.5,intel i7
139,16.0,6.43,512.0,317.87,amd ryzen 7
270,16.0,4.91,256.0,59.1,amd ryzen 3
247,16.0,8.2,256.0,145.01,intel i3
138,16.0,9.91,256.0,144.25,amd ryzen 5
209,16.0,7.43,512.0,339.38,amd ryzen 3
109,16.0,9.83,512.0,312.77,intel i7
58,32.0,13.3,512.0,435.7,intel i7
118,16.0,7.83,256.0,206.79,amd ryzen 7
209,16.0,7.46,256.0,236.21,amd ryzen 3
223,16.0,7.48,256.0,67.74,amd ryzen 3
213,16.0,2.48,512.0,317.47,intel i5
100,16.0,9.23,512.0,234.92,intel i7
25,32.0,17.45,512.0,325.09,amd ryzen 7
286,16.0,4.89,256.0,132.45,amd ryzen 3
89,16.0,7.17,512.0,106.4,amd ryzen 7
331,16.0,1.33,256.0,145.72,amd ryzen 3
123,16.0,4.76,256.0,120.5,amd ryzen 7
69,16.0,10.56,256.0,10.0,intel i7
117,16.0,8.29,256.0,217.47,intel i7
144,16.0,4.51,256.0,237.19,amd ryzen 7
158,32.0,14.11,256.0,155.05,intel i3
107,16.0,7.65,512.0,393.32,intel i7
25,32.0,18.27,256.0,51.35,amd ryzen 5
235,16.0,8.86,512.0,261.4,intel i3
146,16.0,6.33,256.0,141.24,intel i7
145,16.0,4.61,512.0,257.89,amd ryzen 7
222,16.0,10.14,256.0,203.72,intel i3
70,16.0,9.26,256.0,96.55,amd ryzen 7
139,32.0,15.99,512.0,386.39,amd ryzen 3
107,16.0,6.52,512.0,331.29,amd ryzen 7
108,32.0,14.17,512.0,229.84,intel i5
92,32.0,16.13,256.0,134.17,intel i5
80,32.0,13.96,512.0,290.6,amd ryzen 5
180,32.0,12.86,256.0,210.99,intel i3
193,16.0,7.25,512.0,303.35,amd ryzen 5
216,16.0,3.43,512.0,325.21,intel i5
266,16.0,6.54,256.0,10.0,amd ryzen 3
204,16.0,8.07,256.0,109.61,amd ryzen 3
120,16.0,9.93,512.0,350.19,amd ryzen 5
249,16.0,8.57,512.0,326.98,intel i3
172,16.0,6.61,512.0,293.93,amd ryzen 5
54,32.0,13.3,256.0,218.32,intel i7
28,32.0,13.82,256.0,211.01,amd ryzen 7
25,32.0,15.8,256.0,231.52,intel i7
190,16.0,3.95,256.0,87.81,amd ryzen 5
251,16.0,5.33,512.0,290.01,amd ryzen 3
189,16.0,9.23,256.0,93.27,amd ryzen 3
110,32.0,16.49,512.0,251.06,amd ryzen 3
136,16.0,5.5,512.0,317.67,intel i7
213,16.0,3.72,256.0,55.41,intel i5
187,16.0,7.25,256.0,187.99,intel i5
111,16.0,10.68,512.0,268.03,amd ryzen 5
146,32.0,16.28,512.0,267.99,intel i3
70,16.0,8.08,256.0,60.73,amd ryzen 7
169,16.0,6.34,512.0,328.6,amd ryzen 5
177,16.0,8.05,256.0,26.89,intel i5
97,32.0,18.14,512.0,412.83,amd ryzen 3
215,16.0,9.59,256.0,218.99,amd ryzen 3
187,16.0,5.74,256.0,181.84,amd ryzen 5
127,16.0,5.07,256.0,149.47,amd ryzen 7
93,16.0,6.14,512.0,215.82,amd ryzen 7
140,16.0,4.77,256.0,127.76,intel i7
116,16.0,8.68,512.0,301.11,intel i7
190,16.0,6.06,256.0,123.32,amd ryzen 5
253,16.0,7.57,512.0,324.83,intel i3
284,16.0,6.78,512.0,319.36,intel i3
25,32.0,16.97,256.0,120.15,intel i7
215,16.0,8.15,256.0,12.02,amd ryzen 3
94,16.0,6.58,512.0,344.81,amd ryzen 7
140,16.0,7.91,256.0,133.17,amd ryzen 5
209,16.0,5.97,512.0,283.34,amd ryzen 3
141,32.0,15.99,256.0,127.41,intel i3
120,16.0,9.02,256.0,65.58,intel i7
168,16.0,7.62,256.0,144.28,amd ryzen 5
143,16.0,7.28,256.0,109.88,amd ryzen 5
192,16.0,6.49,256.0,190.5,intel i5
166,16.0,8.69,512.0,247.59,intel i5
292,16.0,4.68,256.0,136.19,intel i3
125,16.0,5.94,256.0,165.63,amd ryzen 7
76,16.0,11.24,512.0,322.83,intel i7
167,16.0,8.93,512.0,192.22,intel i5
25,32.0,14.91,256.0,155.48,amd ryzen 7
117,16.0,13.3,512.0,254.49,intel i5
72,32.0,11.83,256.0,231.98,intel i7
227,16.0,4.31,512.0,193.2,intel i5
25,32.0,16.52,512.0,154.01,intel i7
189,16.0,8.21,256.0,235.18,intel i5
256,16.0,5.24,256.0,33.5,amd ryzen 3
25,32.0,15.52,512.0,310.78,amd ryzen 7
292,16.0,4.89,512.0,303.27,intel i3
260,16.0,5.3,512.0,287.29,intel i3
159,16.0,6.25,512.0,331.92,intel i5
262,16.0,8.23,256.0,119.73,intel i3
64,32.0,16.49,512.0,348.71,intel i5
25,32.0,14.89,256.0,59.33,intel i7
102,32.0,14.85,512.0,287.1,amd ryzen 5
285,16.0,4.3,256.0,127.19,intel i3
103,16.0,8.15,512.0,279.85,intel i7
91,16.0,5.87,256.0,113.26,amd ryzen 7
265,16.0,5.14,512.0,210.01,amd ryzen 3
291,16.0,3.18,512.0,359.48,amd ryzen 3
204,16.0,5.32,256.0,52.24,intel i5
121,16.0,5.8,256.0,144.64,amd ryzen 7
98,32.0,11.28,256.0,211.24,intel i7
187,32.0,14.33,256.0,178.5,intel i3
224,16.0,6.03,256.0,10.0,amd ryzen 3
137,32.0,15.06,512.0,322.74,amd ryzen 3
274,16.0,6.57,256.0,88.93,intel i3
272,16.0,4.33,256.0,200.61,intel i3
83,32.0,15.8,512.0,240.4,intel i5
243,16.0,4.67,256.0,158.58,amd ryzen 3
142,16.0,6.62,512.0,217.03,intel i7
120,16.0,7.6,256.0,246.0,amd ryzen 7
139,32.0,16.28,256.0,197.33,intel i3
25,32.0,20.4,512.0,287.13,amd ryzen 7
176,16.0,4.28,512.0,421.82,amd ryzen 5
173,32.0,12.59,256.0,61.5,amd ryzen 3
63,32.0,15.99,512.0,215.65,intel i5
131,16.0,10.11,256.0,198.47,intel i5
151,16.0,5.4,512.0,204.02,intel i7
201,16.0,8.72,512.0,417.04,amd ryzen 3
26,32.0,15.07,512.0,318.57,intel i7
106,16.0,7.44,512.0,269.25,intel i7
25,32.0,15.11,512.0,304.04,intel i7
174,16.0,7.88,256.0,223.96,intel i5
48,32.0,13.45,512.0,266.45,intel i7
242,16.0,7.41,512.0,156.38,intel i7
118,32.0,13.43,512.0,232.78,intel i5
152,32.0,15.25,512.0,313.02,intel i3
105,16.0,8.71,256.0,129.67,amd ryzen 7
211,32.0,10.51,256.0,28.41,amd ryzen 3
49,32.0,14.91,256.0,91.34,amd ryzen 7
209,16.0,9.81,256.0,28.29,amd ryzen 3
226,16.0,4.0,512.0,232.63,intel i5
181,16.0,5.46,512.0,334.88,intel i5
264,16.0,5.05,256.0,246.0,amd ryzen 3
25,32.0,18.85,512.0,251.11,amd ryzen 5
89,32.0,14.09,512.0,327.79,amd ryzen 5
135,32.0,14.53,256.0,123.81,intel i3
205,32.0,10.52,256.0,10.0,amd ryzen 3
116,16.0,7.23,256.0,133.0,intel i7
149,32.0,14.3,256.0,121.77,intel i3
174,16.0,6.4,512.0,240.87,intel i5
156,16.0,7.08,256.0,126.41,amd ryzen 5
41,32.0,17.79,256.0,126.79,amd ryzen 5
149,32.0,11.12,256.0,192.89,intel i5
112,16.0,7.29,256.0,234.45,amd ryzen 7
181,16.0,7.83,256.0,157.74,amd ryzen 5
189,16.0,10.01,256.0,86.97,amd ryzen 5
106,32.0,15.85,256.0,152.06,amd ryzen 3
266,16.0,6.18,256.0,218.7,intel i3
206,16.0,2.57,256.0,146.67,amd ryzen 5
75,32.0,15.4,256.0,92.36,amd ryzen 5
143,32.0,15.82,256.0,61.38,amd ryzen 3
66,32.0,14.03,256.0,102.0,intel i7
84,32.0,12.48,512.0,361.79,intel i7
145,16.0,9.66,256.0,246.0,amd ryzen 5
126,16.0,7.38,256.0,211.76,intel i7
87,16.0,9.47,512.0,156.82,amd ryzen 7
208,16.0,2.9,256.0,193.1,amd ryzen 5
34,32.0,13.59,512.0,295.18,intel i7
267,16.0,6.38,256.0,93.0,intel i3
114,32.0,10.55,512.0,249.78,amd ryzen 5
188,32.0,14.37,512.0,324.94,intel i3
119,32.0,17.88,512.0,251.32,intel i3
272,16.0,6.21,256.0,10.0,intel i3
276,16.0,2.39,256.0,218.17,intel i5
237,16.0,10.2,256.0,34.39,intel i3
250,16.0,3.47,512.0,290.19,amd ryzen 3
137,16.0,8.6,512.0,268.92,amd ryzen 5
146,16.0,6.03,512.0,249.91,intel i7
100,16.0,6.58,256.0,165.88,amd ryzen 7
187,16.0,4.85,256.0,56.34,intel i5
183,16.0,6.94,512.0,323.98,intel i5
251,16.0,5.85,512.0,229.89,amd ryzen 3
147,32.0,15.34,256.0,203.56,intel i3
158,16.0,5.64,256.0,221.2,intel i7
160,16.0,3.89,512.0,300.63,intel i7
159,32.0,14.17,256.0,147.36,amd ryzen 3
128,16.0,6.06,512.0,279.79,intel i7
247,16.0,6.33,256.0,98.38,amd ryzen 3
116,16.0,5.64,256.0,203.88,intel i7
136,32.0,17.44,512.0,277.07,intel i3
181,32.0,14.44,256.0,246.0,intel i3
145,16.0,6.27,512.0,271.66,intel i7
137,32.0,13.37,512.0,405.58,intel i5
86,16.0,9.17,512.0,285.17,intel i7
163,16.0,5.45,256.0,39.65,intel i7
229,16.0,7.5,256.0,230.13,intel i3
109,16.0,6.16,512.0,351.74,intel i7
154,32.0,9.98,256.0,246.0,intel i5
90,16.0,8.07,512.0,314.74,amd ryzen 7
93,32.0,14.37,512.0,292.92,amd ryzen 5
25,32.0,18.48,256.0,177.26,intel i5
89,32.0,13.69,256.0,246.0,intel i5
25,32.0,18.98,512.0,312.15,amd ryzen 7
126,16.0,5.45,512.0,187.23,amd ryzen 7
101,16.0,8.54,256.0,150.38,intel i7
148,16.0,11.34,256.0,145.32,intel i5
179,16.0,6.96,512.0,244.82,intel i5
130,16.0,2.9,512.0,344.05,amd ryzen 7
263,16.0,6.95,512.0,293.18,intel i3
253,16.0,7.0,512.0,276.15,intel i3
25,32.0,15.53,512.0,263.55,amd ryzen 7
224,16.0,8.21,512.0,172.16,amd ryzen 3
153,16.0,7.22,256.0,102.68,amd ryzen 5
280,16.0,6.47,256.0,48.65,intel i3
158,16.0,6.95,512.0,362.34,amd ryzen 5
71,16.0,8.64,256.0,126.07,amd ryzen 7
252,16.0,6.61,256.0,76.37,intel i3
38,32.0,19.93,256.0,72.29,intel i5
25,32.0,15.65,256.0,143.07,amd ryzen 7
81,16.0,10.07,256.0,88.26,intel i7
132,32.0,10.57,256.0,143.54,amd ryzen 5
223,16.0,8.94,512.0,312.44,amd ryzen 3
111,16.0,6.04,256.0,153.54,amd ryzen 7
229,16.0,7.51,512.0,358.77,intel i3
189,16.0,9.94,256.0,89.66,intel i5
231,32.0,10.77,512.0,245.01,intel i3
209,16.0,4.02,256.0,115.47,amd ryzen 5
186,16.0,5.63,256.0,195.59,amd ryzen 5
216,16.0,5.89,256.0,118.63,intel i5
80,16.0,9.34,256.0,138.43,amd ryzen 7
89,32.0,10.08,512.0,244.57,intel i7
144,32.0,14.42,512.0,216.47,amd ryzen 3
95,16.0,6.62,256.0,77.62,amd ryzen 7
47,32.0,13.43,512.0,342.38,intel i7
76,16.0,10.79,512.0,357.66,intel i7
99,16.0,8.12,256.0,219.65,amd ryzen 7
226,16.0,8.05,256.0,82.03,amd ryzen 3
230,16.0,9.64,512.0,316.12,intel i3
103,16.0,9.09,512.0,196.01,intel i7
244,16.0,7.24,256.0,182.67,intel i3
180,32.0,8.67,512.0,311.65,intel i5
124,32.0,15.02,512.0,287.14,amd ryzen 3
41,32.0,17.42,256.0,192.1,amd ryzen 5
176,16.0,7.46,512.0,478.78,intel i5
245,16.0,8.22,256.0,216.18,intel i3
146,32.0,10.43,512.0,206.14,amd ryzen 5
229,32.0,9.9,256.0,246.0,intel i3
224,16.0,4.09,256.0,203.48,intel i5
87,32.0,13.27,512.0,265.81,amd ryzen 5
25,32.0,18.41,512.0,386.76,amd ryzen 7
52,32.0,15.11,512.0,297.44,amd ryzen 5
87,32.0,13.75,512.0,434.85,amd ryzen 5
271,16.0,7.09,512.0,215.11,intel i3
204,16.0,11.37,256.0,66.69,intel i3
99,32.0,15.27,256.0,59.12,amd ryzen 5
178,16.0,5.32,256.0,35.79,amd ryzen 5
152,32.0,15.3,256.0,136.88,amd ryzen 3
210,16.0,8.86,512.0,252.94,amd ryzen 3
182,16.0,9.5,256.0,142.7,intel i5
166,32.0,12.35,512.0,234.82,amd ryzen 3
54,32.0,15.02,512.0,319.82,amd ryzen 5
25,32.0,15.22,512.0,253.95,amd ryzen 7
141,32.0,13.99,512.0,246.78,amd ryzen 3
199,16.0,5.71,256.0,94.2,amd ryzen 5
122,16.0,6.76,512.0,257.39,intel i7
114,16.0,7.91,256.0,73.63,intel i7
193,16.0,7.03,512.0,341.44,intel i5
264,16.0,5.97,512.0,351.47,intel i3
25,32.0,17.08,512.0,274.88,intel i7
190,16.0,3.93,256.0,162.16,amd ryzen 5
213,16.0,8.69,256.0,170.33,amd ryzen 3
146,16.0,9.69,512.0,281.85,intel i5
79,32.0,14.84,512.0,247.36,intel i5
267,16.0,6.59,512.0,311.65,intel i3
180,16.0,5.78,256.0,159.25,amd ryzen 5
65,32.0,16.57,512.0,309.67,amd ryzen 5
261,16.0,7.37,512.0,265.4,intel i3
277,16.0,5.08,256.0,116.34,amd ryzen 3
85,16.0,7.32,512.0,219.46,amd ryzen 7
208,16.0,7.49,512.0,281.52,intel i5
260,16.0,6.86,256.0,146.46,intel i3
267,16.0,5.63,512.0,357.22,intel i3
220,16.0,7.11,256.0,99.85,amd ryzen 3
244,16.0,6.33,512.0,233.42,amd ryzen 3
204,16.0,3.86,256.0,14.22,amd ryzen 5
210,32.0,12.0,256.0,179.76,intel i3
231,16.0,9.68,256.0,202.59,intel i3
110,16.0,8.64,512.0,337.68,intel i7
62,16.0,9.8,256.0,125.32,amd ryzen 7
229,16.0,7.75,256.0,10.0,intel i3
170,16.0,3.45,256.0,50.8,amd ryzen 5
284,16.0,6.97,512.0,320.14,intel i3
228,32.0,10.62,256.0,98.71,intel i3
156,32.0,14.84,512.0,297.64,amd ryzen 3
108,16.0,10.55,512.0,201.35,amd ryzen 5
233,16.0,5.15,512.0,316.54,intel i5
240,16.0,7.94,512.0,325.8,intel i3
25,32.0,17.32,512.0,294.61,amd ryzen 7
25,32.0,17.17,256.0,117.9,intel i7
127,16.0,9.56,512.0,313.71,amd ryzen 5
134,16.0,5.65,512.0,278.21,intel i7
25,32.0,18.07,256.0,164.02,intel i7
118,32.0,19.97,512.0,235.93,intel i3
208,16.0,5.25,512.0,232.03,intel i5
205,32.0,12.58,256.0,246.0,intel i3
125,16.0,5.24,512.0,275.76,amd ryzen 7
139,32.0,10.81,512.0,256.45,amd ryzen 5
160,32.0,14.35,256.0,215.58,amd ryzen 3
85,16.0,9.16,512.0,347.68,intel i7
25,32.0,16.53,512.0,243.19,amd ryzen 7
165,32.0,14.36,256.0,102.71,intel i3
25,32.0,15.27,256.0,246.0,intel i7
59,32.0,10.38,256.0,170.2,amd ryzen 7
125,32.0,15.57,512.0,329.85,amd ryzen 3
256,16.0,8.54,512.0,190.01,intel i3
91,16.0,12.5,512.0,274.42,amd ryzen 5
236,16.0,5.3,512.0,220.89,intel i5
279,16.0,5.99,512.0,358.36,intel i3
186,16.0,7.4,256.0,178.54,intel i5
259,16.0,4.77,512.0,232.78,amd ryzen 3
190,16.0,10.43,512.0,348.67,amd ryzen 3
59,32.0,17.35,256.0,120.74,intel i5
154,16.0,7.58,256.0,27.38,amd ryzen 5
86,32.0,13.6,256.0,70.84,intel i5
187,16.0,5.37,512.0,329.53,amd ryzen 5
101,16.0,11.85,512.0,319.89,amd ryzen 5
153,16.0,9.95,256.0,143.85,amd ryzen 5
25,32.0,16.58,256.0,109.31,intel i7
182,16.0,5.33,256.0,202.63,amd ryzen 5
153,32.0,15.1,256.0,127.92,amd ryzen 3
118,16.0,11.04,256.0,122.03,intel i5
288,16.0,5.7,512.0,409.23,intel i3
195,16.0,9.48,256.0,140.47,amd ryzen 3
85,16.0,9.99,512.0,266.66,intel i7
69,32.0,15.95,256.0,87.16,amd ryzen 5
120,16.0,3.52,256.0,246.0,amd ryzen 7
239,16.0,5.88,512.0,273.72,amd ryzen 3
25,32.0,18.9,512.0,283.36,amd ryzen 7
101,32.0,14.99,256.0,184.04,intel i5
251,16.0,8.87,256.0,206.0,intel i3
28,32.0,19.09,256.0,246.0,amd ryzen 5
147,16.0,7.04,512.0,155.29,amd ryzen 5
148,32.0,13.9,256.0,10.0,amd ryzen 3
245,16.0,7.92,256.0,130.95,intel i3
433,32.0,11.65,512.0,362.62,amd ryzen 3
191,16.0,6.1,256.0,149.83,intel i5
205,16.0,4.7,256.0,246.0,amd ryzen 5
173,16.0,6.06,256.0,152.88,intel i5
113,32.0,16.07,512.0,387.98,amd ryzen 3
58,32.0,13.61,512.0,297.85,intel i7
155,16.0,8.02,256.0,246.0,amd ryzen 5
99,16.0,8.65,512.0,300.3,intel i7
264,16.0,7.17,256.0,181.7,intel i3
252,16.0,7.33,256.0,91.33,intel i3
73,32.0,19.73,512.0,318.54,amd ryzen 3
136,16.0,11.07,256.0,66.43,amd ryzen 5
110,32.0,16.91,256.0,163.51,amd ryzen 3
175,16.0,8.72,256.0,43.1,intel i5
138,16.0,3.55,256.0,117.14,amd ryzen 7
170,16.0,8.56,256.0,101.52,intel i5
25,32.0,19.07,512.0,180.66,amd ryzen 5
221,16.0,4.38,512.0,276.98,amd ryzen 5
181,16.0,10.64,256.0,224.57,amd ryzen 3
151,16.0,10.04,256.0,61.95,intel i5
203,16.0,9.26,256.0,196.8,amd ryzen 3
88,32.0,14.96,512.0,202.83,amd ryzen 5
87,16.0,8.09,256.0,137.37,amd ryzen 7
214,16.0,3.79,512.0,282.28,amd ryzen 5
31,32.0,13.99,512.0,170.1,amd ryzen 7
107,16.0,6.95,512.0,254.22,amd ryzen 7
176,16.0,6.47,512.0,290.65,amd ryzen 5
220,16.0,9.86,256.0,167.28,amd ryzen 3
39,32.0,12.58,256.0,111.82,amd ryzen 7
176,16.0,2.45,512.0,178.49,intel i7
240,16.0,7.44,256.0,208.05,intel i3
192,32.0,11.54,512.0,337.85,amd ryzen 3
220,32.0,10.81,256.0,101.12,amd ryzen 3
198,16.0,4.68,256.0,107.84,intel i5
50,32.0,17.57,512.0,299.3,amd ryzen 5
191,16.0,3.67,512.0,239.7,amd ryzen 5
213,16.0,10.15,256.0,135.7,amd ryzen 3
232,16.0,6.11,256.0,225.17,amd ryzen 3
72,16.0,10.36,256.0,177.18,intel i7
196,16.0,5.26,256.0,185.16,amd ryzen 5
218,16.0,7.61,512.0,352.81,amd ryzen 3
109,16.0,9.5,256.0,131.84,intel i7
176,16.0,6.01,256.0,54.82,amd ryzen 5
139,16.0,8.2,256.0,174.79,intel i7
80,32.0,15.65,512.0,227.85,intel i5
